step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,TimeLimit.truncated,episode,terminal_observation
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,,,
5.0,0,0.0,0.0,12.819473517143585,0,0.0,0.9247792136556986,0,0.0,False,,
10.0,0,0.0,0.0,12.88309913026037,0,0.0,0.9310937441181139,0,0.0,False,,
15.0,4,6.0,0.3333333333333333,8.423684394162954,4,6.0,0.46598380212390605,4,6.0,False,,
20.0,6,33.0,1.8333333333333333,8.504922304224984,6,33.0,0.46284419186628706,6,33.0,False,,
25.0,6,44.0,2.0952380952380953,6.414219356102284,6,44.0,0.38353745045250875,6,44.0,False,,
30.0,8,79.0,4.388888888888889,6.943843701635523,8,79.0,0.37311692948946995,8,79.0,False,,
35.0,4,44.0,2.0,6.491988130733637,4,75.0,0.35216594717591376,4,75.0,False,,
40.0,4,56.0,2.3333333333333335,9.040948721775097,4,60.0,0.5631643747987102,4,60.0,False,,
45.0,2,16.0,0.5714285714285714,9.179724064783153,2,16.0,0.5409923965168666,2,16.0,False,,
50.0,10,50.0,2.0,5.71680810367234,10,50.0,0.28050369803771436,10,50.0,False,,
55.0,11,68.0,2.6153846153846154,4.618584079060199,11,94.0,0.26578089945246874,11,94.0,False,,
60.0,8,104.0,4.333333333333333,6.201724417933446,8,109.0,0.30332839001395645,8,109.0,False,,
65.0,6,62.0,2.066666666666667,7.206896673749568,6,93.0,0.3391203255933397,6,93.0,False,,
70.0,10,100.0,3.8461538461538463,7.617844245841048,10,102.0,0.3459865092765279,10,102.0,False,,
75.0,8,103.0,3.0294117647058822,7.42014268594886,8,125.0,0.4473352342016215,8,125.0,False,,
80.0,6,130.0,4.193548387096774,9.359140258998982,6,133.0,0.6003651354735434,6,133.0,False,,
85.0,8,32.0,0.9411764705882353,5.756514854435164,8,98.0,0.2814959941127925,8,98.0,False,,
90.0,14,92.0,3.066666666666667,6.257749098947195,14,95.0,0.2912688725315103,14,95.0,False,,
95.0,10,100.0,3.125,5.331773104691898,10,134.0,0.2204691120014335,10,134.0,False,,
100.0,10,129.0,4.3,6.78363716481947,10,146.0,0.3451302427029035,10,146.0,False,,
