step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,TimeLimit.truncated,episode,terminal_observation
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,,,
5.0,0,0.0,0.0,12.550123798958559,0,0.0,0.8872986907984322,0,0.0,False,,
10.0,0,0.0,0.0,12.181416480336893,0,0.0,0.8723372082792779,0,0.0,False,,
15.0,5,12.0,0.6666666666666666,7.671254105642679,5,12.0,0.413012234153226,5,12.0,False,,
20.0,6,33.0,1.8333333333333333,8.039600614888405,6,33.0,0.4571468023874585,6,33.0,False,,
25.0,8,65.0,2.9545454545454546,6.160578678689681,8,65.0,0.3247162226729918,8,65.0,False,,
30.0,8,103.0,5.15,6.02951609776855,8,108.0,0.3521685194345051,8,108.0,False,,
35.0,8,143.0,6.5,7.8471910066508705,8,143.0,0.36972286150655437,8,143.0,False,,
40.0,4,98.0,3.5,9.824205057739885,4,125.0,0.5493787351827537,4,125.0,False,,
45.0,5,119.0,4.576923076923077,8.464082154328972,5,119.0,0.46207355758856267,5,119.0,False,,
50.0,10,146.0,5.84,6.480232731278713,10,151.0,0.33087038487895776,10,151.0,False,,
55.0,10,196.0,7.538461538461538,7.622150917523358,10,196.0,0.3827024020046177,10,196.0,False,,
60.0,5,45.0,1.875,6.888848548855148,5,150.0,0.28808281820194725,5,150.0,False,,
65.0,5,47.0,1.88,8.316991296851647,5,69.0,0.47057191991664743,5,69.0,False,,
70.0,6,70.0,3.0434782608695654,7.1551491735693435,6,96.0,0.345424785365782,6,96.0,False,,
75.0,8,104.0,3.466666666666667,9.178058865261368,8,126.0,0.5529900627457022,8,126.0,False,,
80.0,2,28.0,0.9655172413793104,9.385122038300661,2,98.0,0.585541626592614,2,98.0,False,,
85.0,3,43.0,1.3870967741935485,8.241728702341737,3,65.0,0.42640381254762016,3,65.0,False,,
90.0,8,70.0,2.5925925925925926,8.068624627043567,8,97.0,0.38042343759507313,8,97.0,False,,
95.0,8,110.0,4.230769230769231,8.384561524507998,8,132.0,0.4228453135183125,8,132.0,False,,
100.0,5,33.0,1.32,7.624095593545917,5,83.0,0.37112452148837954,5,83.0,False,,
105.0,6,63.0,2.625,8.231544283311672,6,63.0,0.4420898105222818,6,63.0,False,,
110.0,6,76.0,2.7142857142857144,8.263265776983596,6,79.0,0.4871440829327076,6,79.0,False,,
115.0,6,106.0,4.076923076923077,9.076032205747095,6,106.0,0.5577274594899831,6,106.0,False,,
120.0,6,73.0,2.8076923076923075,6.732983407319434,6,73.0,0.34984818510455135,6,73.0,False,,
125.0,13,125.0,5.0,4.731400632493367,13,125.0,0.2672930635809703,13,125.0,False,,
130.0,12,157.0,6.038461538461538,4.3355060845320486,12,176.0,0.26380883810962236,12,176.0,False,,
135.0,12,205.0,7.321428571428571,6.566115567198096,12,209.0,0.36968981374777915,12,209.0,False,,
140.0,7,81.0,2.7,6.938972167575544,7,174.0,0.327395895443338,7,174.0,False,,
145.0,8,105.0,3.28125,8.158799867324785,8,117.0,0.4585555034788369,8,117.0,False,,
150.0,11,154.0,4.529411764705882,8.26775820153638,11,154.0,0.46137781811238926,11,154.0,False,,
155.0,6,139.0,4.633333333333334,6.39184189346587,6,178.0,0.38061873957597814,6,178.0,False,,
160.0,10,161.0,5.03125,6.362341909525906,10,172.0,0.3426846697352073,10,172.0,False,,
165.0,8,37.0,1.2333333333333334,6.48938867282661,8,132.0,0.30499410920934067,8,132.0,False,,
170.0,10,66.0,2.2,6.515633156213535,10,66.0,0.2836533154000582,10,66.0,False,,
175.0,8,82.0,3.037037037037037,5.662644568410638,8,107.0,0.21282279858499825,8,107.0,False,,
180.0,6,103.0,3.814814814814815,7.697055426181603,6,113.0,0.38969925286607116,6,113.0,False,,
185.0,8,137.0,4.566666666666666,9.103583848633933,8,137.0,0.4810307454818817,8,137.0,False,,
190.0,3,62.0,2.066666666666667,7.799475557912689,3,110.0,0.43662832809971447,3,110.0,False,,
195.0,7,91.0,3.64,7.586985972247404,7,91.0,0.4560339267417705,7,91.0,False,,
200.0,9,58.0,2.0714285714285716,5.905095071979749,9,58.0,0.2898329574043392,9,58.0,False,,
205.0,13,120.0,4.444444444444445,5.332154143937007,13,120.0,0.25507859921912157,13,120.0,False,,
210.0,12,99.0,3.5357142857142856,4.917330827246304,12,152.0,0.2694992869677007,12,152.0,False,,
215.0,7,111.0,4.44,5.7969126691585755,7,139.0,0.2616205330817804,7,139.0,False,,
220.0,9,154.0,4.162162162162162,9.413068627849213,9,154.0,0.5523290744954624,9,154.0,False,,
225.0,6,87.0,2.6363636363636362,8.737891514418514,6,137.0,0.5100702120000893,6,137.0,False,,
230.0,11,132.0,4.0,6.702345788371103,11,132.0,0.30226128420931964,11,132.0,False,,
235.0,10,163.0,5.433333333333334,6.4434255430149046,10,179.0,0.296786308709286,10,179.0,False,,
240.0,10,206.0,6.866666666666666,6.880209034490592,10,210.0,0.302658366539456,10,210.0,False,,
245.0,7,59.0,2.107142857142857,6.8282512475256425,7,166.0,0.3247967776760083,7,166.0,False,,
250.0,8,65.0,2.4074074074074074,6.514157697581528,8,92.0,0.32507152651023635,8,92.0,False,,
255.0,7,62.0,2.0,7.0889685703670775,7,115.0,0.4254527817524563,7,115.0,False,,
260.0,7,88.0,2.75,8.154892467170257,7,122.0,0.5041001233404145,7,122.0,False,,
265.0,9,60.0,1.935483870967742,6.511970829544801,9,94.0,0.34767948045156294,9,94.0,False,,
270.0,16,125.0,4.166666666666667,3.935152134486341,16,159.0,0.213197109219994,16,159.0,False,,
275.0,15,163.0,5.620689655172414,3.1355195836128806,15,220.0,0.16474168069791742,15,220.0,False,,
280.0,13,212.0,6.424242424242424,5.739204753813496,13,255.0,0.31184371822832374,13,255.0,False,,
285.0,9,109.0,3.303030303030303,5.3659436192985925,9,235.0,0.24520436241391605,9,235.0,False,,
290.0,12,121.0,3.025,6.415890197444028,12,177.0,0.36413262140777797,12,177.0,False,,
295.0,14,95.0,2.4358974358974357,6.663658701388586,14,189.0,0.4028164396714266,14,189.0,False,,
300.0,16,173.0,4.552631578947368,5.111788731831376,16,220.0,0.22292859963569528,16,220.0,False,,
305.0,19,161.0,4.2368421052631575,4.6153349437384685,19,269.0,0.20891947102845948,19,269.0,False,,
310.0,11,104.0,2.9714285714285715,4.9470151579484645,11,260.0,0.20604321846757026,11,260.0,False,,
315.0,9,125.0,3.3783783783783785,5.221265548676828,9,270.0,0.24454282800353555,9,270.0,False,,
320.0,17,198.0,5.5,4.223470153238768,17,343.0,0.16788386588356577,17,343.0,False,,
325.0,19,245.0,6.621621621621622,3.568460914139767,19,385.0,0.19908980139529545,19,385.0,False,,
330.0,14,276.0,7.2631578947368425,4.87213936468024,14,381.0,0.25527186160761445,14,381.0,False,,
335.0,7,115.0,2.738095238095238,5.6426633447715275,7,323.0,0.3019922736501682,7,323.0,False,,
340.0,10,67.0,1.675,4.709766866430547,10,225.0,0.19719754553434268,10,225.0,False,,
345.0,15,98.0,2.3902439024390243,4.123804312982906,15,262.0,0.1801371545879326,15,262.0,False,,
350.0,14,124.0,3.1,4.205767485947349,14,279.0,0.1465721519022694,14,279.0,False,,
355.0,9,126.0,3.073170731707317,5.151268231418981,9,266.0,0.25416001867494875,9,266.0,False,,
360.0,13,169.0,4.694444444444445,4.152961295044904,13,252.0,0.14042043479764196,13,252.0,False,,
365.0,14,193.0,4.195652173913044,5.497112539346054,14,288.0,0.3091377658912002,14,288.0,False,,
370.0,12,211.0,4.906976744186046,5.463256824148291,12,280.0,0.24682008773959518,12,280.0,False,,
375.0,14,61.0,1.326086956521739,4.936373931323597,14,238.0,0.2291446028785054,14,238.0,False,,
380.0,17,127.0,3.097560975609756,4.452003855423058,17,213.0,0.15854874869986962,17,213.0,False,,
385.0,21,177.0,3.933333333333333,4.376123918867456,21,277.0,0.17855006981578514,21,277.0,False,,
390.0,15,206.0,5.024390243902439,4.189434421175661,15,305.0,0.1516593752050535,15,305.0,False,,
395.0,13,223.0,5.309523809523809,4.37043220997751,13,326.0,0.18980226131857167,13,326.0,False,,
400.0,20,311.0,6.911111111111111,4.084119308392891,20,414.0,0.21102602800814196,20,414.0,False,,
405.0,20,369.0,8.2,3.7123173458034557,20,482.0,0.23569301238722273,20,482.0,False,,
