step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,TimeLimit.truncated,episode,terminal_observation
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,,,
5.0,0,0.0,0.0,13.372582594678619,0,0.0,0.9644134078699919,0,0.0,False,,
10.0,0,0.0,0.0,12.035824558770285,0,0.0,0.8748488719043,0,0.0,False,,
15.0,4,5.0,0.2777777777777778,6.070648372376353,4,5.0,0.41121991105077554,4,5.0,False,,
20.0,9,47.0,2.611111111111111,6.07216900616176,9,47.0,0.34954199854072454,9,47.0,False,,
25.0,8,72.0,3.272727272727273,5.16987001110061,8,72.0,0.3272421603385102,8,72.0,False,,
30.0,11,125.0,5.9523809523809526,5.736464570436992,11,125.0,0.31975700860981066,11,125.0,False,,
35.0,7,97.0,3.88,5.877954817193548,7,137.0,0.32633250017472765,7,137.0,False,,
40.0,6,106.0,3.7857142857142856,7.027574336381652,6,122.0,0.4265801269678476,6,122.0,False,,
45.0,5,20.0,0.6451612903225806,7.369613509842835,5,92.0,0.4469097368310757,5,92.0,False,,
50.0,13,63.0,2.1,6.731066790405403,13,79.0,0.30622584789728885,13,79.0,False,,
55.0,10,73.0,2.3548387096774195,5.687135978366908,10,106.0,0.26085172522704375,10,106.0,False,,
60.0,6,79.0,2.925925925925926,5.741833308107773,6,111.0,0.234921173831066,6,111.0,False,,
65.0,4,27.0,0.8709677419354839,6.822835680424058,4,88.0,0.34354433413907004,4,88.0,False,,
70.0,9,62.0,2.3846153846153846,6.206358204956297,9,86.0,0.2616233405117471,9,86.0,False,,
75.0,8,67.0,1.8611111111111112,7.743506612047109,8,105.0,0.44048953664257795,8,105.0,False,,
80.0,2,53.0,1.65625,9.882872624725671,2,81.0,0.607742410940359,2,81.0,False,,
85.0,3,6.0,0.17647058823529413,6.76112786795651,3,34.0,0.3558021285171695,3,34.0,False,,
90.0,11,46.0,1.5862068965517242,5.983664601263712,11,74.0,0.2411050242858024,11,74.0,False,,
95.0,10,61.0,1.967741935483871,5.970608088550021,10,106.0,0.2913363971270546,10,106.0,False,,
100.0,6,60.0,2.142857142857143,6.347865865820549,6,99.0,0.3341882264967867,6,99.0,False,,
105.0,3,40.0,1.2903225806451613,7.0276145969009205,3,85.0,0.3830604271000036,3,85.0,False,,
110.0,9,72.0,2.25,7.101649546903443,9,107.0,0.38666711742782084,9,107.0,False,,
115.0,12,76.0,2.375,6.193115995720077,12,111.0,0.3388462903441078,12,111.0,False,,
120.0,16,152.0,5.066666666666666,4.21681866297157,16,187.0,0.22984496457535183,16,187.0,False,,
125.0,17,136.0,4.25,3.1858725837456507,17,223.0,0.1772629500436165,17,223.0,False,,
130.0,10,71.0,2.21875,4.99681431728964,10,210.0,0.2546402197316959,10,210.0,False,,
135.0,8,78.0,2.1666666666666665,7.004146931069431,8,154.0,0.32410046586265884,8,154.0,False,,
140.0,8,116.0,3.411764705882353,7.996485777737865,8,152.0,0.4489020883222283,8,152.0,False,,
145.0,5,92.0,2.5555555555555554,7.495093684888167,5,132.0,0.438824834756592,5,132.0,False,,
150.0,11,136.0,3.7777777777777777,7.274239836701603,11,158.0,0.41747987722351937,11,158.0,False,,
155.0,9,149.0,4.515151515151516,5.055320735020485,9,187.0,0.24206681194666227,9,187.0,False,,
160.0,11,167.0,4.638888888888889,5.713116578152868,11,199.0,0.2946897376415136,11,199.0,False,,
165.0,9,50.0,1.5151515151515151,4.711737448406206,9,175.0,0.21525856232511043,9,175.0,False,,
170.0,13,91.0,2.6,5.485100405886999,13,136.0,0.25224964708527453,13,136.0,False,,
175.0,16,123.0,3.727272727272727,4.291035125085029,16,189.0,0.1356118562382372,16,189.0,False,,
180.0,9,127.0,3.96875,5.425197834971163,9,190.0,0.2496680834023123,9,190.0,False,,
185.0,11,122.0,3.2972972972972974,5.932981663915963,11,188.0,0.29163044789714077,11,188.0,False,,
190.0,16,192.0,5.333333333333333,4.70333840193784,16,258.0,0.25632671622429054,16,258.0,False,,
195.0,21,245.0,6.805555555555555,2.707082822648045,21,325.0,0.1273971456372732,21,325.0,False,,
200.0,16,285.0,7.5,4.505617676790984,16,365.0,0.23129541399793327,16,365.0,False,,
205.0,11,145.0,3.625,4.935819317049786,11,326.0,0.20785353150177027,11,326.0,False,,
210.0,13,170.0,4.0476190476190474,5.761655107255689,13,273.0,0.26552747730565857,13,273.0,False,,
215.0,16,207.0,5.75,3.2752696263069745,16,319.0,0.09719417485919017,16,319.0,False,,
220.0,14,241.0,5.239130434782608,6.724811484396024,14,342.0,0.3714894587930566,14,342.0,False,,
225.0,8,67.0,1.5952380952380953,6.653016227613726,8,263.0,0.34522652220111355,8,263.0,False,,
230.0,15,124.0,2.8181818181818183,5.351710757075982,15,199.0,0.2422246628372514,15,199.0,False,,
235.0,19,172.0,4.3,4.712390075126246,19,259.0,0.1682136958015511,19,259.0,False,,
240.0,15,213.0,5.325,5.395133133813844,15,282.0,0.19251466336575707,15,282.0,False,,
245.0,8,97.0,2.5526315789473686,5.728206037367254,8,248.0,0.2427746845481432,8,248.0,False,,
250.0,10,93.0,2.4473684210526314,5.604186032007175,10,171.0,0.23703682583183622,10,171.0,False,,
255.0,13,117.0,2.925,5.673747042896912,13,191.0,0.2962640871474926,13,191.0,False,,
260.0,10,144.0,3.6,6.652996603660403,10,207.0,0.3659553255459002,10,207.0,False,,
265.0,11,122.0,3.128205128205128,5.2312954769368565,11,179.0,0.250287442707563,11,179.0,False,,
270.0,21,209.0,5.358974358974359,3.9364092718065193,21,266.0,0.19019991956150745,21,266.0,False,,
275.0,21,276.0,7.666666666666667,2.5651403757776814,21,351.0,0.12346820566753529,21,351.0,False,,
280.0,16,317.0,7.925,4.384396730233226,16,390.0,0.21926650512719553,16,390.0,False,,
285.0,11,218.0,5.45,4.920605461599658,11,375.0,0.21348038927830953,11,375.0,False,,
290.0,13,236.0,5.363636363636363,5.969732286892931,13,321.0,0.33926479564314815,13,321.0,False,,
295.0,16,91.0,2.022222222222222,5.826273321817999,16,266.0,0.3143462069988364,16,266.0,False,,
300.0,22,191.0,4.441860465116279,4.474633106597577,22,256.0,0.16415194122185328,22,256.0,False,,
305.0,24,211.0,4.795454545454546,4.181657575364527,24,329.0,0.15222583184467733,24,329.0,False,,
310.0,17,165.0,4.125,3.7798351581497145,17,339.0,0.1545767446725088,17,339.0,False,,
315.0,14,182.0,4.232558139534884,5.583643595950655,14,317.0,0.2235431461619785,14,317.0,False,,
320.0,13,214.0,5.095238095238095,5.481470933408152,13,353.0,0.2508324948296658,13,353.0,False,,
325.0,19,295.0,6.8604651162790695,4.3695143364277484,19,434.0,0.2235594378788452,19,434.0,False,,
330.0,20,354.0,8.634146341463415,3.344475246528618,20,490.0,0.1906213433323184,20,490.0,False,,
335.0,16,405.0,9.418604651162791,4.097018287441274,16,505.0,0.2006684654069308,16,505.0,False,,
340.0,14,222.0,4.933333333333334,4.618821275776496,14,448.0,0.17081243227114135,14,448.0,False,,
345.0,13,176.0,4.093023255813954,4.933099981138798,13,317.0,0.20726486914926193,13,317.0,False,,
350.0,15,209.0,4.8604651162790695,3.934759343040982,15,322.0,0.12010523423006042,15,322.0,False,,
355.0,16,254.0,5.906976744186046,5.249756165352383,16,349.0,0.2261780491313138,16,349.0,False,,
360.0,11,81.0,2.076923076923077,3.540908649931774,11,305.0,0.11936283860719797,11,305.0,False,,
365.0,17,129.0,2.74468085106383,5.731369571449287,17,256.0,0.32082794503456324,17,256.0,False,,
370.0,18,171.0,3.8,4.223746887802613,18,315.0,0.18995303675274977,18,315.0,False,,
375.0,17,197.0,4.282608695652174,4.287389322555538,17,347.0,0.21246568598366708,17,347.0,False,,
380.0,15,258.0,5.733333333333333,4.090080902042147,15,401.0,0.13593037035254285,15,401.0,False,,
385.0,23,353.0,7.51063829787234,3.984981109170885,23,496.0,0.18415286611848763,23,496.0,False,,
390.0,23,440.0,10.232558139534884,2.230184665214082,23,586.0,0.10284482701296355,23,586.0,False,,
395.0,20,514.0,11.422222222222222,3.4292822017193965,20,646.0,0.15947612891293383,20,646.0,False,,
400.0,15,314.0,6.1568627450980395,4.668357008009741,15,599.0,0.22927010331105904,15,599.0,False,,
405.0,11,186.0,3.6470588235294117,5.353228764397994,11,462.0,0.2853388824125712,11,462.0,False,,
410.0,16,85.0,1.7,3.8971947632559663,16,361.0,0.15809520266495075,16,361.0,False,,
415.0,27,193.0,3.784313725490196,4.314139878768866,27,372.0,0.1768546988659172,27,372.0,False,,
420.0,28,235.0,5.108695652173913,2.3884090556545505,28,463.0,0.026180045683102286,28,463.0,False,,
425.0,24,238.0,4.958333333333333,4.16874901731344,24,503.0,0.19509416524402104,24,503.0,False,,
430.0,18,221.0,4.911111111111111,4.748791794015984,18,498.0,0.14643530745852976,18,498.0,False,,
435.0,14,254.0,4.7924528301886795,7.238868712515901,14,503.0,0.40709254061600203,14,503.0,False,,
440.0,10,153.0,3.122448979591837,6.769905706170603,10,433.0,0.40109681674538417,10,433.0,False,,
445.0,9,79.0,1.6808510638297873,5.902408899877214,9,314.0,0.3196131202112982,9,314.0,False,,
450.0,20,159.0,3.533333333333333,5.031029404904377,20,282.0,0.14609102612244443,20,282.0,False,,
455.0,22,201.0,4.466666666666667,3.886278190407202,22,342.0,0.12676468598200066,22,342.0,False,,
460.0,17,212.0,5.0476190476190474,4.5722476759491375,17,349.0,0.18028751349059444,17,349.0,False,,
465.0,7,77.0,1.7906976744186047,5.536702102540034,7,282.0,0.26801369772521255,7,282.0,False,,
470.0,14,127.0,2.760869565217391,5.615990663527339,14,270.0,0.25686674531983905,14,270.0,False,,
475.0,16,170.0,3.953488372093023,4.998010675045835,16,306.0,0.26172363953831285,16,306.0,False,,
480.0,12,195.0,4.875,4.499287949599572,12,299.0,0.21091347023702295,12,299.0,False,,
485.0,12,169.0,3.9302325581395348,4.562467827746464,12,271.0,0.20069434496088975,12,271.0,False,,
490.0,19,254.0,6.0476190476190474,3.4046900474922883,19,356.0,0.137499295874946,19,356.0,False,,
495.0,21,319.0,7.595238095238095,2.7268733886537255,21,424.0,0.13739791280962335,21,424.0,False,,
500.0,19,370.0,8.80952380952381,3.5529359870380546,19,452.0,0.14536970233433805,19,452.0,True,"{'r': -4.52, 'l': 100, 't': 7058.859463}","[1.         0.         0.         0.         1.         0.5811906
 0.31701303 0.10567101 0.         0.47551954 0.31701303 0.10567101
 0.         0.15850651 0.26417753 0.10567101 0.         0.10567101
 0.26417753 0.10567101 0.        ]"
