step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,TimeLimit.truncated,episode,terminal_observation
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,,,
5.0,0,0.0,0.0,12.044226753032548,0,0.0,0.9024255374698763,0,0.0,False,,
10.0,0,0.0,0.0,12.627037423779006,0,0.0,0.94990596358963,0,0.0,False,,
15.0,2,3.0,0.16666666666666666,6.985235872965648,2,3.0,0.43161103306062015,2,3.0,False,,
20.0,7,35.0,1.9444444444444444,8.000563350764152,7,35.0,0.4382554938335709,7,35.0,False,,
25.0,5,42.0,1.9090909090909092,6.5781624503754434,5,50.0,0.3921845884717689,5,50.0,False,,
30.0,6,71.0,3.736842105263158,8.386669593942992,6,71.0,0.45483734532240083,6,71.0,False,,
35.0,2,42.0,1.826086956521739,7.899779028983481,2,58.0,0.4030063904607016,2,58.0,False,,
40.0,6,66.0,2.75,8.801476817148396,6,66.0,0.544082058514318,6,66.0,False,,
45.0,6,37.0,1.4230769230769231,7.844718778645136,6,37.0,0.5013872962817864,6,37.0,False,,
50.0,10,79.0,3.0384615384615383,6.293666902920377,10,79.0,0.34382855952796537,10,79.0,False,,
55.0,10,51.0,1.9615384615384615,4.7161703687237955,10,102.0,0.26880120246317313,10,102.0,False,,
60.0,6,59.0,2.4583333333333335,5.809783226050198,6,87.0,0.2819442626513088,6,87.0,False,,
65.0,7,44.0,1.4666666666666666,7.085548796673564,7,86.0,0.3750928077460832,7,86.0,False,,
70.0,12,91.0,3.64,5.400382239283083,12,110.0,0.23523387322896952,12,110.0,False,,
75.0,11,106.0,3.0285714285714285,6.501695409615361,11,141.0,0.4062195467137606,11,141.0,False,,
80.0,6,114.0,3.6774193548387095,7.89952347839935,6,144.0,0.49434426167625467,6,144.0,False,,
85.0,5,10.0,0.2702702702702703,6.115508392716313,5,107.0,0.3227258026764949,5,107.0,False,,
90.0,16,62.0,1.9375,5.390860879387221,16,98.0,0.2422845998163255,16,98.0,False,,
95.0,14,89.0,2.5428571428571427,4.5614467444050275,14,145.0,0.18694901851120657,14,145.0,False,,
100.0,10,102.0,3.090909090909091,6.450164210621545,10,138.0,0.29654026374692705,10,138.0,False,,
105.0,10,115.0,3.2857142857142856,6.47534716393961,10,151.0,0.3190317485717342,10,151.0,False,,
110.0,18,186.0,5.166666666666667,5.378475934353078,18,222.0,0.2973360548418777,18,222.0,False,,
115.0,16,229.0,6.542857142857143,4.422745865920722,16,280.0,0.26659057145717385,16,280.0,False,,
120.0,12,256.0,7.314285714285714,5.030564350023854,12,304.0,0.25344724870742824,12,304.0,False,,
125.0,13,171.0,4.384615384615385,5.4060317263758675,13,285.0,0.24734583764511417,13,285.0,False,,
130.0,15,232.0,6.27027027027027,5.067629213247761,15,274.0,0.2106407403391158,15,274.0,False,,
135.0,16,276.0,7.2631578947368425,4.804828662560997,16,331.0,0.1792241142125604,16,331.0,False,,
140.0,11,304.0,8.685714285714285,5.975627492942761,11,355.0,0.2741172356005353,11,355.0,False,,
145.0,12,357.0,9.394736842105264,7.547845785826015,12,380.0,0.37821877419542177,12,380.0,False,,
150.0,8,120.0,3.0,7.474304403176987,8,313.0,0.4293123619326415,8,313.0,False,,
155.0,7,32.0,0.9411764705882353,5.85421033747844,7,164.0,0.2881363792558992,7,164.0,False,,
160.0,17,93.0,2.4473684210526314,6.606279332987187,17,124.0,0.2788126852359877,17,124.0,False,,
165.0,15,95.0,2.7941176470588234,4.597676815579157,15,150.0,0.12181838453244115,15,150.0,False,,
170.0,8,82.0,2.342857142857143,6.53408653168004,8,152.0,0.32897231878308897,8,152.0,False,,
175.0,9,96.0,3.0,6.101161802054861,9,145.0,0.24379105564726747,9,145.0,False,,
180.0,15,157.0,4.90625,4.180449441213772,15,206.0,0.1619415947774828,15,206.0,False,,
185.0,16,205.0,6.029411764705882,4.007731764768992,16,259.0,0.23666999882823497,16,259.0,False,,
190.0,10,236.0,6.555555555555555,5.907181713915069,10,270.0,0.3468617743535699,10,270.0,False,,
195.0,10,147.0,3.8684210526315788,5.241508068411678,10,242.0,0.22617338193710118,10,242.0,False,,
200.0,15,212.0,5.72972972972973,5.3421912861660354,15,239.0,0.23375002594305674,15,239.0,False,,
205.0,17,254.0,6.864864864864865,4.628156913904023,17,296.0,0.16837331699883748,17,296.0,False,,
210.0,11,277.0,7.486486486486487,6.307376276340586,11,321.0,0.3002086349590326,11,321.0,False,,
215.0,10,326.0,9.878787878787879,6.668669641805296,10,337.0,0.23051034662802983,10,337.0,False,,
220.0,8,95.0,2.375,7.452747725985963,8,280.0,0.4488428648713848,8,280.0,False,,
225.0,8,31.0,0.8857142857142857,7.562251961535286,8,89.0,0.4338061866140095,8,89.0,False,,
230.0,13,81.0,2.076923076923077,6.229469161621935,13,92.0,0.2629747788929184,13,92.0,False,,
235.0,13,81.0,2.25,5.694673122963777,13,134.0,0.20640821504715165,13,134.0,False,,
240.0,7,56.0,1.6470588235294117,6.281296804311815,7,124.0,0.2834550593459298,7,124.0,False,,
245.0,7,48.0,1.5483870967741935,5.612872254549003,7,138.0,0.27766609318114055,7,138.0,False,,
250.0,13,100.0,3.125,5.2172022967646825,13,169.0,0.23195607870309295,13,169.0,False,,
255.0,14,119.0,3.4,4.665443831605669,14,199.0,0.2470984765841952,14,199.0,False,,
260.0,9,117.0,3.342857142857143,6.1316356402872145,9,184.0,0.3774966808251604,9,184.0,False,,
265.0,9,76.0,2.054054054054054,5.831383556525331,9,151.0,0.3011406295887546,9,151.0,False,,
270.0,19,151.0,4.081081081081081,3.8525366385775897,19,226.0,0.1951079759213128,19,226.0,False,,
275.0,19,200.0,5.714285714285714,2.3298628410771256,19,289.0,0.1041948203412354,19,289.0,False,,
280.0,16,230.0,5.897435897435898,4.616168673532901,16,315.0,0.2363650344372661,16,315.0,False,,
285.0,12,280.0,7.17948717948718,6.031245286929215,12,330.0,0.23672899077631562,12,330.0,False,,
290.0,10,128.0,2.909090909090909,7.001769873179325,10,285.0,0.4192464158043932,10,285.0,False,,
295.0,10,134.0,3.268292682926829,7.021091725138188,10,211.0,0.40742391616310253,10,211.0,False,,
300.0,15,80.0,1.951219512195122,4.596235398329664,15,188.0,0.1603869737012893,15,188.0,False,,
305.0,23,182.0,4.439024390243903,5.108804564562092,23,230.0,0.1973380167907747,23,230.0,False,,
310.0,20,190.0,4.871794871794871,4.582002821063901,20,289.0,0.1516384515225614,20,289.0,False,,
315.0,13,130.0,3.5135135135135136,5.0101014239586625,13,287.0,0.22774732825791724,13,287.0,False,,
320.0,9,135.0,3.6486486486486487,6.961596231598925,9,255.0,0.32103167063571203,9,255.0,False,,
325.0,9,132.0,3.473684210526316,6.181423985177167,9,239.0,0.33487212190093035,9,239.0,False,,
330.0,15,193.0,5.216216216216216,4.842360394031365,15,300.0,0.24408337988257242,15,300.0,False,,
335.0,17,234.0,6.5,3.35343739537764,17,338.0,0.2296097880089827,17,338.0,False,,
340.0,13,267.0,7.216216216216216,3.847709379535007,13,346.0,0.17841292478712392,13,346.0,False,,
345.0,10,90.0,2.1951219512195124,4.494532865989731,10,311.0,0.20374908313190015,10,311.0,False,,
350.0,14,84.0,2.1538461538461537,4.570063033430673,14,225.0,0.1852929026440483,14,225.0,False,,
355.0,18,167.0,4.073170731707317,5.44944264541142,18,242.0,0.18300923685087003,18,242.0,False,,
360.0,19,182.0,4.918918918918919,3.4473903124670713,19,286.0,0.051432501789036425,19,286.0,False,,
365.0,13,152.0,3.3777777777777778,6.7471599185257105,13,283.0,0.38283272023503645,13,283.0,False,,
370.0,6,27.0,0.6585365853658537,5.858695349013745,6,254.0,0.31870474005386723,6,254.0,False,,
375.0,13,69.0,1.6046511627906976,5.293400615936675,13,248.0,0.2472133584075884,13,248.0,False,,
380.0,15,101.0,2.525,3.9805946092292954,15,278.0,0.1222386754658996,15,278.0,False,,
385.0,13,110.0,2.619047619047619,5.129031022308153,13,263.0,0.244324259634756,13,263.0,False,,
390.0,10,141.0,3.6153846153846154,6.1429165177924645,10,230.0,0.21671184950190933,10,230.0,False,,
395.0,8,138.0,3.5384615384615383,5.924625205890032,8,237.0,0.27937671365518296,8,237.0,False,,
400.0,15,197.0,5.184210526315789,4.386239028946374,15,296.0,0.26278135269115915,15,296.0,False,,
405.0,16,237.0,5.925,4.066763354214213,16,335.0,0.26512170158059406,16,335.0,False,,
410.0,13,262.0,6.55,3.9363519837235934,13,342.0,0.19306223387632768,13,342.0,False,,
415.0,14,318.0,7.2272727272727275,6.287171282756192,14,359.0,0.2865691132351396,14,359.0,False,,
420.0,11,109.0,2.7948717948717947,4.636028165850172,11,311.0,0.19016757854563723,11,311.0,False,,
425.0,11,83.0,2.075,5.850478847827345,11,201.0,0.29943062568220696,11,201.0,False,,
430.0,11,102.0,2.6842105263157894,4.524111915952324,11,191.0,0.14508341520849885,11,191.0,False,,
435.0,13,111.0,2.4130434782608696,6.691099410957526,13,192.0,0.3643787314930891,13,192.0,False,,
440.0,8,45.0,1.0714285714285714,6.774631654415373,8,176.0,0.389481289318576,8,176.0,False,,
445.0,15,99.0,2.25,5.865083124889031,15,178.0,0.28307101672856094,15,178.0,False,,
450.0,17,151.0,3.775,4.22692907153224,17,241.0,0.1602688259205975,17,241.0,False,,
455.0,12,185.0,4.512195121951219,4.829525645372341,12,269.0,0.19017915856791764,12,269.0,False,,
460.0,15,224.0,5.743589743589744,4.267222854892519,15,313.0,0.19050895450482153,15,313.0,False,,
465.0,20,314.0,8.051282051282051,3.508431424350647,20,403.0,0.172903940489533,20,403.0,False,,
470.0,23,370.0,8.604651162790697,3.6729274183517107,23,478.0,0.20836192815888926,23,478.0,False,,
475.0,19,414.0,9.627906976744185,4.535828343903433,19,518.0,0.24189434838454948,19,518.0,False,,
480.0,12,191.0,4.2444444444444445,4.2391079076563924,12,478.0,0.20022532251017217,12,478.0,False,,
485.0,15,89.0,1.9777777777777779,4.695675468784503,15,352.0,0.22399686881855624,15,352.0,False,,
490.0,16,116.0,2.577777777777778,4.364086486274895,16,315.0,0.16895653157556045,16,315.0,False,,
495.0,17,134.0,3.0454545454545454,4.581725580464105,17,315.0,0.17590704141227725,17,315.0,False,,
500.0,11,68.0,1.619047619047619,4.350110077384001,11,326.0,0.19018402100698928,11,326.0,True,"{'r': -3.26, 'l': 100, 't': 7791.741053}","[0.         0.         1.         0.         0.         0.5811906
 0.26417753 0.10567101 0.         0.52835506 0.26417753 0.05283551
 0.         0.05283551 0.21134202 0.         0.         0.10567101
 0.21134202 0.         0.        ]"
