step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,TimeLimit.truncated,episode,terminal_observation
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,,,
5.0,0,0.0,0.0,12.942744046322998,0,0.0,0.9146513127215097,0,0.0,False,,
10.0,0,0.0,0.0,12.457922437474195,0,0.0,0.8777154895845007,0,0.0,False,,
15.0,3,7.0,0.3888888888888889,7.6231226156414165,3,7.0,0.4086507936769973,3,7.0,False,,
20.0,6,27.0,1.588235294117647,8.040464746349862,6,27.0,0.4814399322547987,6,27.0,False,,
25.0,9,60.0,2.857142857142857,5.642079510008117,9,60.0,0.32727660207492865,9,60.0,False,,
30.0,8,71.0,3.55,5.938297176564939,8,79.0,0.3718088500575529,8,79.0,False,,
35.0,10,113.0,5.136363636363637,6.017381757482358,10,113.0,0.2591602781986526,10,113.0,False,,
40.0,6,102.0,3.642857142857143,7.4415572716633065,6,134.0,0.4033349756352784,6,134.0,False,,
45.0,5,120.0,4.285714285714286,8.533218373024429,5,127.0,0.5035330542193205,5,127.0,False,,
50.0,7,149.0,5.137931034482759,8.083193668553433,7,149.0,0.331929128415991,7,149.0,False,,
55.0,5,35.0,1.206896551724138,7.531487713073897,5,118.0,0.39062200810154873,5,118.0,False,,
60.0,7,54.0,2.5714285714285716,6.704723457420766,7,64.0,0.34735747899555397,7,64.0,False,,
65.0,5,62.0,2.2962962962962963,7.796456483802814,5,74.0,0.3730862041497815,5,74.0,False,,
70.0,5,87.0,3.9545454545454546,8.673237533393255,5,87.0,0.4445686729563813,5,87.0,False,,
75.0,1,3.0,0.0967741935483871,9.226346843241107,1,53.0,0.6149816822199897,1,53.0,False,,
80.0,3,12.0,0.42857142857142855,10.26490239753718,3,15.0,0.6920889319244636,3,15.0,False,,
85.0,0,0.0,0.0,8.373593818500273,0,9.0,0.547412989786475,0,9.0,False,,
90.0,8,29.0,1.1153846153846154,8.222340923407783,8,29.0,0.3976020646360704,8,29.0,False,,
95.0,7,55.0,2.1153846153846154,7.437117675455487,7,55.0,0.42612739891994605,7,55.0,False,,
100.0,13,103.0,4.291666666666667,5.612595818925409,13,103.0,0.294655931917128,13,103.0,False,,
105.0,8,126.0,4.846153846153846,5.440801125669946,8,143.0,0.3309289363201801,8,143.0,False,,
110.0,9,168.0,5.793103448275862,7.739101658820601,9,168.0,0.47854014065517686,9,168.0,False,,
115.0,7,121.0,3.903225806451613,7.068017478001886,7,160.0,0.40915136290098497,7,160.0,False,,
120.0,13,171.0,6.107142857142857,5.650470073939038,13,171.0,0.2714436935077574,13,171.0,False,,
125.0,10,180.0,5.806451612903226,5.848453923934239,10,212.0,0.29261630571072944,10,212.0,False,,
130.0,9,218.0,7.266666666666667,7.186799029149526,9,225.0,0.36286962394195327,9,225.0,False,,
135.0,6,42.0,1.4,6.749776901135332,6,169.0,0.3434560305156455,6,169.0,False,,
140.0,10,54.0,1.9285714285714286,7.392876813439737,10,61.0,0.3212190973968142,10,61.0,False,,
145.0,7,59.0,1.903225806451613,7.413949922114136,7,83.0,0.3916914676216339,7,83.0,False,,
150.0,5,69.0,2.15625,8.68296253781693,5,88.0,0.5520396310274154,5,88.0,False,,
155.0,2,3.0,0.10344827586206896,7.860279899509121,2,60.0,0.4823303646471217,2,60.0,False,,
160.0,11,37.0,1.1935483870967742,5.986170926415341,11,56.0,0.28455840652563263,11,56.0,False,,
165.0,14,96.0,3.4285714285714284,4.640177549626041,14,115.0,0.18335483716365325,14,115.0,False,,
170.0,18,176.0,5.67741935483871,4.60309092129923,18,195.0,0.2267542670764515,18,195.0,False,,
175.0,15,163.0,5.821428571428571,2.887408630128949,15,238.0,0.12995727031343254,15,238.0,False,,
180.0,9,133.0,4.433333333333334,5.352468422920349,9,220.0,0.2675616481771374,9,220.0,False,,
185.0,9,165.0,4.714285714285714,7.7146369359076905,9,198.0,0.3949705873887019,9,198.0,False,,
190.0,6,128.0,3.657142857142857,7.1987477573923595,6,195.0,0.43230592243207294,6,195.0,False,,
195.0,13,177.0,5.205882352941177,5.55579749935782,13,210.0,0.22604710702691697,13,210.0,False,,
200.0,15,206.0,6.0588235294117645,4.641343865503519,15,256.0,0.2354435064376485,15,256.0,False,,
205.0,10,239.0,7.242424242424242,5.90646570927938,10,268.0,0.26891514456105287,10,268.0,False,,
210.0,7,52.0,1.5294117647058822,6.439779031138037,7,203.0,0.31510853583867,7,203.0,False,,
215.0,10,67.0,2.310344827586207,5.786480787603262,10,118.0,0.2207535477881982,10,118.0,False,,
220.0,12,79.0,2.0789473684210527,6.344168852246388,12,153.0,0.3753841250732269,12,153.0,False,,
225.0,7,95.0,2.7142857142857144,7.180431268017247,7,158.0,0.4119631932604778,7,158.0,False,,
230.0,8,32.0,0.8205128205128205,5.790117791038934,8,124.0,0.2854043477534868,8,124.0,False,,
235.0,15,87.0,2.4857142857142858,5.398469595896339,15,134.0,0.21330488482419482,15,134.0,False,,
240.0,15,127.0,3.6285714285714286,4.366291334235103,15,190.0,0.19411844642128442,15,190.0,False,,
245.0,11,159.0,4.676470588235294,5.610424467073493,11,220.0,0.24023218750077305,11,220.0,False,,
250.0,8,68.0,1.9428571428571428,6.232451488307539,8,175.0,0.29309933539639493,8,175.0,False,,
255.0,14,123.0,3.4166666666666665,5.804816025341634,14,150.0,0.277517529397965,14,150.0,False,,
260.0,14,154.0,4.052631578947368,5.9292373283567015,14,200.0,0.3143414850197198,14,200.0,False,,
265.0,9,168.0,4.666666666666667,6.403193314171556,9,213.0,0.328249855411275,9,213.0,False,,
