step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,TimeLimit.truncated,episode,terminal_observation
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,,,
5.0,0,0.0,0.0,11.83864743495375,0,0.0,0.8808573481621012,0,0.0,False,,
10.0,0,0.0,0.0,12.327643491349846,0,0.0,0.9146253288540853,0,0.0,False,,
15.0,4,7.0,0.3888888888888889,7.459003974916395,4,7.0,0.4307695187984109,4,7.0,False,,
20.0,6,26.0,1.4444444444444444,7.398961147533928,6,26.0,0.4336367287284388,6,26.0,False,,
25.0,7,58.0,2.6363636363636362,7.0702912455077245,7,58.0,0.370278043348787,7,58.0,False,,
30.0,8,70.0,3.5,6.737249880226083,8,70.0,0.388901686228674,8,70.0,False,,
35.0,10,112.0,5.333333333333333,5.541525484901046,10,112.0,0.3258144197973717,10,112.0,False,,
40.0,7,102.0,3.923076923076923,6.128878421757179,7,134.0,0.4148845319906398,7,134.0,False,,
45.0,6,124.0,4.428571428571429,8.233168268367269,6,128.0,0.5314486879779443,6,128.0,False,,
50.0,5,26.0,0.8666666666666667,6.37904932438464,5,92.0,0.34094467217224406,5,92.0,False,,
55.0,9,67.0,2.2333333333333334,6.004505169747225,9,71.0,0.2838447928828466,9,71.0,False,,
60.0,9,77.0,2.8518518518518516,5.44570314796116,9,103.0,0.24008600877760417,9,103.0,False,,
65.0,8,106.0,3.6551724137931036,7.494801827697571,8,116.0,0.4051815119059886,8,116.0,False,,
70.0,8,146.0,5.407407407407407,8.361356199924534,8,146.0,0.3359595801130301,8,146.0,False,,
75.0,5,45.0,1.3235294117647058,7.790563667718171,5,118.0,0.4793298862661266,5,118.0,False,,
80.0,7,65.0,2.3214285714285716,8.8718830050601,7,72.0,0.5863043349922064,7,72.0,False,,
85.0,6,48.0,1.4545454545454546,6.113151981183627,6,51.0,0.34482215272873623,6,51.0,False,,
90.0,14,104.0,3.3548387096774195,6.42547155854384,14,107.0,0.2644796121525074,14,107.0,False,,
95.0,10,74.0,2.3870967741935485,5.552335655583887,10,133.0,0.23304752991438604,10,133.0,False,,
100.0,7,75.0,2.7777777777777777,6.863415040582307,7,112.0,0.36449219584541204,7,112.0,False,,
105.0,3,38.0,1.2666666666666666,7.320425696273347,3,90.0,0.416671123807892,3,90.0,False,,
110.0,10,73.0,2.3548387096774195,7.038712085483753,10,98.0,0.3915002676591077,10,98.0,False,,
115.0,7,80.0,2.5806451612903225,6.532906142829485,7,116.0,0.3663695556632037,7,116.0,False,,
120.0,3,75.0,2.586206896551724,7.941049664325542,3,98.0,0.4728785037859134,3,98.0,False,,
125.0,7,101.0,3.2580645161290325,8.572653803939131,7,104.0,0.43015126715866386,7,104.0,False,,
130.0,7,125.0,4.62962962962963,7.015398552504043,7,132.0,0.35199221806955966,7,132.0,False,,
135.0,11,172.0,6.37037037037037,5.825446364279816,11,174.0,0.268811737922149,11,174.0,False,,
140.0,11,165.0,6.346153846153846,5.664528410954469,11,193.0,0.3154408462519782,11,193.0,False,,
145.0,12,221.0,7.892857142857143,6.133698850929428,12,223.0,0.3438280640375298,12,223.0,False,,
150.0,10,182.0,5.352941176470588,7.407153704513775,10,245.0,0.44567350185841764,10,245.0,False,,
155.0,3,145.0,4.67741935483871,6.998288294829068,3,192.0,0.35252562037474633,3,192.0,False,,
160.0,9,178.0,5.235294117647059,7.976820559906146,9,182.0,0.386160035375914,9,182.0,False,,
165.0,11,232.0,8.0,7.634677652808297,11,232.0,0.3178174422960005,11,232.0,False,,
170.0,9,95.0,3.2758620689655173,5.91828653469717,9,119.0,0.30686159538080093,9,119.0,False,,
175.0,13,154.0,5.923076923076923,5.76469746513735,13,154.0,0.27884507763810473,13,154.0,False,,
180.0,10,124.0,4.428571428571429,4.650999223315642,10,161.0,0.20982007971437447,10,161.0,False,,
185.0,12,183.0,6.310344827586207,6.10723492545968,12,183.0,0.3495490026366085,12,183.0,False,,
190.0,11,160.0,4.848484848484849,6.142776501921632,11,213.0,0.33514178925439553,11,213.0,False,,
195.0,9,161.0,5.03125,6.241122747473609,9,189.0,0.2695518193990251,9,189.0,False,,
200.0,11,213.0,6.454545454545454,7.649776092077046,11,213.0,0.3541460519424269,11,213.0,False,,
205.0,11,268.0,8.64516129032258,7.520254564731968,11,268.0,0.30690766283200543,11,268.0,False,,
210.0,7,92.0,3.1724137931034484,6.898385801830864,7,221.0,0.379516861972957,7,221.0,False,,
215.0,9,96.0,4.173913043478261,6.099185739264845,9,128.0,0.27442659562694655,9,128.0,False,,
220.0,9,122.0,3.4857142857142858,7.709670068528666,9,149.0,0.45612820664822884,9,149.0,False,,
225.0,8,161.0,5.551724137931035,8.496347042363944,8,178.0,0.5273681127118214,8,178.0,False,,
230.0,6,38.0,1.1176470588235294,6.183933375524564,6,143.0,0.29194547261768733,6,143.0,False,,
235.0,11,64.0,2.1333333333333333,6.9816650102931685,11,102.0,0.33209040386804545,11,102.0,False,,
240.0,8,58.0,1.9333333333333333,4.960025868781605,8,105.0,0.2074384208274339,8,105.0,False,,
245.0,15,125.0,4.310344827586207,6.0670582552711565,15,147.0,0.25862868845736964,15,147.0,False,,
