step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,TimeLimit.truncated,episode,terminal_observation
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,,,
5.0,0,0.0,0.0,11.637782054678217,0,0.0,0.8853883808316505,0,0.0,False,,
10.0,0,0.0,0.0,11.274515466153368,0,0.0,0.8657725804519413,0,0.0,False,,
15.0,3,7.0,0.3888888888888889,8.070076927002386,3,7.0,0.5138615934551171,3,7.0,False,,
20.0,7,35.0,1.9444444444444444,7.029753635158315,7,35.0,0.40821024588165716,7,35.0,False,,
25.0,6,48.0,2.0869565217391304,6.262702945320006,6,56.0,0.3959321855836857,6,56.0,False,,
30.0,10,91.0,4.55,6.1615719715297015,10,91.0,0.34094218694690703,10,91.0,False,,
35.0,6,102.0,4.25,5.623219859432427,6,116.0,0.28664803634245595,6,116.0,False,,
40.0,8,140.0,5.384615384615385,7.884901052863433,8,140.0,0.47268674957447826,8,140.0,False,,
45.0,3,66.0,2.2,7.851668217996216,3,114.0,0.4480125676013884,3,114.0,False,,
50.0,9,100.0,3.5714285714285716,7.409058594166015,9,100.0,0.3729407288999773,9,100.0,False,,
55.0,7,103.0,3.5517241379310347,6.752449612306975,7,124.0,0.31975147126842723,7,124.0,False,,
60.0,6,132.0,5.076923076923077,8.254356092104448,6,133.0,0.39308429548706925,6,133.0,False,,
65.0,5,109.0,4.037037037037037,8.110004748560714,5,132.0,0.41271045428221564,5,132.0,False,,
70.0,9,144.0,6.857142857142857,7.136264585231704,9,144.0,0.35017876881724264,9,144.0,False,,
75.0,7,153.0,4.935483870967742,7.427057530984724,7,168.0,0.48633936331147715,7,168.0,False,,
80.0,6,179.0,6.62962962962963,9.044155866801063,6,181.0,0.6027628573598778,6,181.0,False,,
85.0,6,209.0,6.333333333333333,8.27798185588346,6,209.0,0.4519967667349479,6,209.0,False,,
90.0,9,169.0,6.035714285714286,6.710414018883582,9,203.0,0.3184728089528423,9,203.0,False,,
95.0,9,214.0,7.925925925925926,7.361595263249741,9,214.0,0.3812328295150163,9,214.0,False,,
100.0,8,65.0,2.4074074074074074,6.519185900217331,8,88.0,0.32324179299745276,8,88.0,False,,
105.0,12,118.0,4.37037037037037,5.429616319951912,12,118.0,0.26783792442554927,12,118.0,False,,
110.0,9,117.0,3.774193548387097,6.225464726623606,9,148.0,0.3865803608965038,9,148.0,False,,
115.0,8,146.0,4.866666666666666,7.432320752517815,8,157.0,0.45220042628214374,8,157.0,False,,
120.0,6,63.0,2.032258064516129,6.32423108615554,6,127.0,0.2960675110933868,6,127.0,False,,
125.0,12,116.0,3.8666666666666667,6.604787838179324,12,122.0,0.3287221474858774,12,122.0,False,,
130.0,10,124.0,4.133333333333334,5.994730892121291,10,155.0,0.25180025210375423,10,155.0,False,,
135.0,9,158.0,5.096774193548387,7.236199598738799,9,167.0,0.33840952734503216,9,167.0,False,,
140.0,8,41.0,1.4642857142857142,6.052012161047921,8,141.0,0.30284703264456037,8,141.0,False,,
145.0,9,64.0,2.064516129032258,6.917993371591481,9,89.0,0.3649531930020648,9,89.0,False,,
150.0,11,60.0,1.7142857142857142,7.334405325596402,11,117.0,0.43612922932044573,11,117.0,False,,
155.0,5,57.0,1.78125,6.49400455685017,5,107.0,0.3170788304791664,5,107.0,False,,
