step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,TimeLimit.truncated,episode,terminal_observation
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,,,
5.0,0,0.0,0.0,12.467262356245648,0,0.0,0.909249087938847,0,0.0,False,,
10.0,0,0.0,0.0,12.045617109641887,0,0.0,0.8835093555296726,0,0.0,False,,
15.0,3,4.0,0.2222222222222222,5.806222918222189,3,4.0,0.3909716978202627,3,4.0,False,,
20.0,10,47.0,2.611111111111111,5.643096497089297,10,47.0,0.32662239772559404,10,47.0,False,,
25.0,10,80.0,3.6363636363636362,4.718400627547629,10,80.0,0.25819035504151877,10,80.0,False,,
30.0,12,138.0,6.2727272727272725,5.519697369787043,12,138.0,0.2972848736397522,12,138.0,False,,
35.0,8,102.0,3.923076923076923,5.157676659489858,8,155.0,0.29419769027838844,8,155.0,False,,
40.0,5,103.0,3.5517241379310347,7.93326413950591,5,129.0,0.4894970046253864,5,129.0,False,,
45.0,4,15.0,0.46875,8.636365967921634,4,77.0,0.4925939613084392,4,77.0,False,,
50.0,9,42.0,1.4482758620689655,6.677941519817798,9,50.0,0.2994260329195949,9,50.0,False,,
55.0,10,60.0,2.0,5.736575758756234,10,82.0,0.2631183545348211,10,82.0,False,,
60.0,6,78.0,3.12,6.214373828502794,6,96.0,0.2769527345793834,6,96.0,False,,
65.0,6,34.0,1.1333333333333333,6.1112866375589086,6,85.0,0.3268410869854231,6,85.0,False,,
70.0,10,76.0,2.923076923076923,6.315932565988908,10,94.0,0.2949968586763317,10,94.0,False,,
75.0,8,70.0,1.9444444444444444,6.847059316588461,8,112.0,0.4198231532233267,8,112.0,False,,
80.0,4,62.0,1.878787878787879,8.921243237963592,4,99.0,0.5634532450501771,4,99.0,False,,
85.0,2,18.0,0.5,7.109226365783011,2,41.0,0.3984235612178781,2,41.0,False,,
90.0,14,67.0,2.161290322580645,6.145545749345041,14,90.0,0.2603777754527072,14,90.0,False,,
