step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,TimeLimit.truncated,episode,terminal_observation
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,,,
5.0,0,0.0,0.0,11.667754430187196,0,0.0,0.8699741304541915,0,0.0,False,,
10.0,0,0.0,0.0,12.13695169358973,0,0.0,0.8992520194642614,0,0.0,False,,
15.0,3,3.0,0.16666666666666666,7.463415956709056,3,3.0,0.43881457731370827,3,3.0,False,,
20.0,8,36.0,2.0,7.16297634154958,8,36.0,0.39991660107082755,8,36.0,False,,
25.0,6,54.0,2.4545454545454546,6.155694483356303,6,54.0,0.4185018765840956,6,54.0,False,,
30.0,10,98.0,4.9,6.200037185684964,10,98.0,0.33418680161987213,10,98.0,False,,
35.0,6,114.0,4.75,5.952674824272996,6,126.0,0.3414020442293515,6,126.0,False,,
40.0,8,148.0,5.6923076923076925,7.931698796806673,8,148.0,0.4935849935492292,8,148.0,False,,
45.0,7,82.0,2.7333333333333334,7.309482622012234,7,133.0,0.43493443214929745,7,133.0,False,,
50.0,12,133.0,4.586206896551724,7.44728238577423,12,133.0,0.3091655527772994,12,133.0,False,,
55.0,8,130.0,4.333333333333333,7.046998585180857,8,163.0,0.32124767891122913,8,163.0,False,,
60.0,7,159.0,6.625,7.112575873642083,7,161.0,0.31473251343053993,7,161.0,False,,
65.0,8,199.0,7.107142857142857,8.853286371792636,8,199.0,0.4222203805319585,8,199.0,False,,
70.0,3,113.0,4.708333333333333,8.300533551777074,3,171.0,0.38506151025065677,3,171.0,False,,
75.0,3,128.0,4.571428571428571,9.881537426021946,3,128.0,0.6688639121026301,3,128.0,False,,
80.0,5,22.0,0.8148148148148148,9.641006576130101,5,22.0,0.6583513099835178,5,22.0,False,,
85.0,6,48.0,1.6551724137931034,7.906757630376103,6,48.0,0.4502276371366136,6,48.0,False,,
90.0,9,31.0,1.24,5.9394587082930785,9,64.0,0.31783138456676663,9,64.0,False,,
