step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,TimeLimit.truncated,episode,terminal_observation
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,,,
5.0,0,0.0,0.0,11.766987019365141,0,0.0,0.8655098242108771,0,0.0,False,,
10.0,0,0.0,0.0,11.832589660616764,0,0.0,0.8783413487051231,0,0.0,False,,
15.0,2,6.0,0.3333333333333333,8.887563693898478,2,6.0,0.5843192971037089,2,6.0,False,,
20.0,6,32.0,1.7777777777777777,8.01872339115351,6,32.0,0.41931416256025283,6,32.0,False,,
25.0,7,43.0,2.0476190476190474,5.748380636050255,7,43.0,0.3517653998601946,7,43.0,False,,
30.0,9,87.0,4.578947368421052,6.233853276702836,9,87.0,0.31720282507516523,9,87.0,False,,
35.0,6,54.0,2.347826086956522,6.629572069282394,6,94.0,0.35010884208985,6,94.0,False,,
40.0,3,51.0,2.04,7.865891715404036,3,70.0,0.4769220930218516,3,70.0,False,,
45.0,6,76.0,2.6206896551724137,7.675792075678181,6,93.0,0.4368534526927736,6,93.0,False,,
50.0,13,124.0,4.592592592592593,5.89429831357447,13,141.0,0.2945878836054388,13,141.0,False,,
55.0,12,155.0,5.535714285714286,5.143053700155591,12,178.0,0.2638871094933186,12,178.0,False,,
60.0,14,223.0,8.576923076923077,5.283944254894284,14,240.0,0.1713694915642901,14,240.0,False,,
65.0,10,177.0,5.9,5.700605963800293,10,253.0,0.27382342984432345,10,253.0,False,,
70.0,4,120.0,4.444444444444445,6.932115630386044,4,197.0,0.2830389565752375,4,197.0,False,,
75.0,3,122.0,3.388888888888889,9.83470776262893,3,151.0,0.5919789119269552,3,151.0,False,,
80.0,4,142.0,4.4375,10.762725110796639,4,148.0,0.6764337731877904,4,148.0,False,,
85.0,3,24.0,0.7272727272727273,7.877727677464619,3,25.0,0.4588892389664332,3,25.0,False,,
90.0,12,71.0,2.5357142857142856,6.012458537499026,12,72.0,0.2613604508177174,12,72.0,False,,
95.0,9,99.0,3.5357142857142856,5.337008563890376,9,116.0,0.3023517418749389,9,116.0,False,,
100.0,10,140.0,5.185185185185185,6.694575843807687,10,145.0,0.34861148047097207,10,145.0,False,,
