step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,TimeLimit.truncated,episode,terminal_observation
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,,,
5.0,0,0.0,0.0,12.394435747453771,0,0.0,0.9222254478101656,0,0.0,False,,
10.0,0,0.0,0.0,12.62543725301172,0,0.0,0.9399701111984958,0,0.0,False,,
15.0,6,12.0,0.6666666666666666,6.885190464096819,6,12.0,0.3959074539862106,6,12.0,False,,
20.0,8,49.0,2.7222222222222223,7.017965345089197,8,49.0,0.3846046722976931,8,49.0,False,,
25.0,4,48.0,2.0869565217391304,5.459483006610574,4,61.0,0.32795783152776525,4,61.0,False,,
30.0,6,75.0,3.75,8.338302225228059,6,75.0,0.4472935172829009,6,75.0,False,,
35.0,4,61.0,2.5416666666666665,7.8931454288429075,4,61.0,0.42651593613626854,4,61.0,False,,
40.0,9,95.0,3.8,7.709503999752638,9,95.0,0.46154948688250996,9,95.0,False,,
45.0,5,28.0,1.0769230769230769,6.247468443875693,5,76.0,0.4117110892774557,5,76.0,False,,
50.0,9,66.0,2.5384615384615383,6.440741529574873,9,66.0,0.33234223848948563,9,66.0,False,,
55.0,8,36.0,1.2,6.536650619527973,8,82.0,0.29858322793611747,8,82.0,False,,
60.0,4,36.0,1.3846153846153846,7.363254492157879,4,59.0,0.3668387286233698,4,59.0,False,,
65.0,6,64.0,2.2857142857142856,8.718371390932912,6,64.0,0.4745781122946385,6,64.0,False,,
70.0,6,94.0,3.76,9.08677633205023,6,94.0,0.4651306299556817,6,94.0,False,,
75.0,4,30.0,0.9375,8.325921016441463,4,70.0,0.5609836459445627,4,70.0,False,,
80.0,7,56.0,2.074074074074074,8.49403517709447,7,56.0,0.5341644675061005,7,56.0,False,,
85.0,5,71.0,2.3666666666666667,7.340760843235617,5,78.0,0.4629774735598207,5,78.0,False,,
90.0,12,121.0,4.653846153846154,6.620087732022214,12,121.0,0.3159884070714805,12,121.0,False,,
95.0,8,149.0,4.966666666666667,7.017633035330276,8,158.0,0.3405741140032769,8,158.0,False,,
100.0,14,205.0,7.592592592592593,6.152683569933621,14,205.0,0.2812582496360353,14,205.0,False,,
105.0,9,87.0,3.107142857142857,5.154198491892818,9,183.0,0.2794892386732037,9,183.0,False,,
110.0,10,116.0,3.8666666666666667,7.237919156917329,10,133.0,0.44653560314039503,10,133.0,False,,
115.0,7,80.0,2.5,6.594664593604785,7,146.0,0.3636693586346584,7,146.0,False,,
120.0,6,89.0,2.78125,7.147383489508099,6,126.0,0.34945143803673356,6,126.0,False,,
125.0,12,65.0,2.03125,6.543039447660233,12,86.0,0.27330089154134884,12,86.0,False,,
130.0,18,143.0,4.931034482758621,4.307210886475892,18,164.0,0.1811104413592642,18,164.0,False,,
135.0,14,179.0,5.966666666666667,3.896022604180378,14,228.0,0.2193205813451517,14,228.0,False,,
140.0,12,227.0,7.566666666666666,6.004633048327418,12,256.0,0.32144847832002815,12,256.0,False,,
145.0,11,127.0,3.5277777777777777,5.64936379811083,11,238.0,0.29769300572949586,11,238.0,False,,
150.0,14,156.0,4.105263157894737,7.297068863375918,14,194.0,0.43033182596620656,14,194.0,False,,
155.0,10,162.0,4.5,5.638460484651415,10,198.0,0.2640894850753898,10,198.0,False,,
160.0,11,178.0,4.684210526315789,6.117624802459095,11,212.0,0.27424209493587864,11,212.0,False,,
165.0,14,248.0,7.294117647058823,6.879444201811355,14,252.0,0.255772371017687,14,252.0,False,,
170.0,12,105.0,3.0,5.890342970685001,12,224.0,0.2683829970802136,12,224.0,False,,
175.0,14,148.0,4.933333333333334,6.086093041664585,14,162.0,0.23298893786785616,14,162.0,False,,
180.0,14,111.0,3.46875,5.16808945759384,14,184.0,0.18415642484589906,14,184.0,False,,
185.0,13,174.0,5.2727272727272725,6.019113146402649,13,188.0,0.3071815002239544,13,188.0,False,,
190.0,10,132.0,3.7714285714285714,6.648142951964067,10,209.0,0.37890488518765897,10,209.0,False,,
195.0,5,95.0,2.7142857142857144,6.309012364706357,5,172.0,0.23436532407761532,5,172.0,False,,
200.0,9,60.0,1.8181818181818181,5.490604039739404,9,137.0,0.27523023101816585,9,137.0,False,,
205.0,15,121.0,3.903225806451613,3.6944804670155835,15,198.0,0.1847921240991339,15,198.0,False,,
210.0,17,161.0,4.878787878787879,3.8813243455838724,17,241.0,0.2234973322391647,17,241.0,False,,
215.0,9,176.0,5.67741935483871,3.899597100894758,9,243.0,0.14138315906203755,9,243.0,False,,
220.0,11,229.0,5.325581395348837,8.220691430706529,11,256.0,0.4593820503764676,11,256.0,False,,
225.0,8,120.0,3.1578947368421053,6.9300078624530475,8,220.0,0.3959252777456292,8,220.0,False,,
230.0,16,183.0,4.815789473684211,5.204125137898638,16,200.0,0.24555553267202843,16,200.0,False,,
235.0,16,228.0,6.333333333333333,4.7373006366765225,16,265.0,0.18549309676036504,16,265.0,False,,
240.0,12,254.0,7.055555555555555,5.043316082825188,12,290.0,0.2065566598439007,12,290.0,False,,
245.0,13,293.0,8.371428571428572,4.611575632138936,13,329.0,0.20251978915728547,13,329.0,False,,
250.0,19,378.0,10.8,3.3800959729347295,19,414.0,0.15526262837876204,19,414.0,False,,
255.0,21,437.0,11.205128205128204,3.7370933148730603,21,491.0,0.2182930324561076,21,491.0,False,,
260.0,15,473.0,11.536585365853659,5.36617239103528,15,521.0,0.29651268234255856,15,521.0,False,,
265.0,13,192.0,4.465116279069767,4.7194139461233435,13,452.0,0.23438809421983622,13,452.0,False,,
270.0,13,86.0,2.097560975609756,4.857807188939468,13,303.0,0.25964481040261234,13,303.0,False,,
