step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,TimeLimit.truncated,episode,terminal_observation
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,,,
5.0,0,0.0,0.0,12.3594702823926,0,0.0,0.937089058058461,0,0.0,False,,
10.0,0,0.0,0.0,11.526158212124516,0,0.0,0.879384706065185,0,0.0,False,,
15.0,3,5.0,0.2777777777777778,6.80262092666369,3,5.0,0.42018894605958196,3,5.0,False,,
20.0,8,43.0,2.388888888888889,7.057093541082866,8,43.0,0.38460144388572276,8,43.0,False,,
25.0,11,87.0,3.782608695652174,4.998492876376495,11,87.0,0.28243110733511,11,87.0,False,,
30.0,8,82.0,4.1,4.399554525555193,8,116.0,0.3089428386995768,8,116.0,False,,
35.0,6,104.0,4.333333333333333,7.38587815262414,6,104.0,0.3783611013048044,6,104.0,False,,
40.0,2,52.0,1.7333333333333334,7.917269430673305,2,84.0,0.45353424372932255,2,84.0,False,,
45.0,8,82.0,2.7333333333333334,7.956986623662557,8,82.0,0.44576871130292267,8,82.0,False,,
50.0,8,60.0,2.142857142857143,6.2849485020857045,8,60.0,0.35614439951918186,8,60.0,False,,
55.0,15,118.0,3.933333333333333,5.2987314514973916,15,118.0,0.23303343170233534,15,118.0,False,,
60.0,12,97.0,3.730769230769231,3.2586176322024523,12,161.0,0.14792115722372098,12,161.0,False,,
65.0,8,85.0,2.8333333333333335,5.962771989890513,8,145.0,0.32521270334011587,8,145.0,False,,
70.0,8,125.0,4.166666666666667,8.497985861711763,8,127.0,0.38075532761676495,8,127.0,False,,
75.0,6,91.0,2.5277777777777777,7.856771474422272,6,119.0,0.46032050425404486,6,119.0,False,,
80.0,12,139.0,4.483870967741935,7.71972703086278,12,141.0,0.4406886118734606,12,141.0,False,,
85.0,11,76.0,2.111111111111111,4.821135454969129,11,136.0,0.23487949804399308,11,136.0,False,,
90.0,16,153.0,4.636363636363637,5.667220087020014,16,155.0,0.25871800014573176,16,155.0,False,,
95.0,13,120.0,3.5294117647058822,4.659340993281921,13,188.0,0.18865643264330906,13,188.0,False,,
100.0,8,80.0,2.5806451612903225,6.3205608608335995,8,175.0,0.3237259493896803,8,175.0,False,,
105.0,8,81.0,2.3823529411764706,6.804074161984529,8,142.0,0.3590361559063792,8,142.0,False,,
110.0,14,135.0,3.75,5.631700806673635,14,196.0,0.3035873940687058,14,196.0,False,,
115.0,15,180.0,5.294117647058823,4.702293742411868,15,242.0,0.28233746660188436,15,242.0,False,,
120.0,10,191.0,5.617647058823529,5.039765974910031,10,243.0,0.26491276996734286,10,243.0,False,,
125.0,12,94.0,2.473684210526316,4.679452949711813,12,227.0,0.2233682685769345,12,227.0,False,,
130.0,14,144.0,4.0,4.891482088994243,14,208.0,0.20823534972309657,14,208.0,False,,
135.0,15,173.0,4.552631578947368,4.637457620107587,15,241.0,0.17436411721590758,15,241.0,False,,
140.0,10,178.0,4.944444444444445,6.3518790310227935,10,246.0,0.31258584701339076,10,246.0,False,,
145.0,4,22.0,0.5789473684210527,6.7505630521814775,4,160.0,0.38888490940540665,4,160.0,False,,
150.0,10,60.0,1.5384615384615385,6.6963069365154135,10,114.0,0.401135365162069,10,114.0,False,,
155.0,12,78.0,2.108108108108108,5.244979649532573,12,142.0,0.2520768446721973,12,142.0,False,,
160.0,13,96.0,2.5945945945945947,4.835448703062311,13,153.0,0.24345715087890138,13,153.0,False,,
165.0,12,139.0,3.861111111111111,4.077939910997096,12,202.0,0.16442297764806296,12,202.0,False,,
170.0,20,222.0,5.842105263157895,3.499174928074963,20,285.0,0.18617219964374612,20,285.0,False,,
175.0,20,280.0,7.777777777777778,1.94570004673482,20,355.0,0.08322258467991986,20,355.0,False,,
180.0,17,317.0,8.342105263157896,4.015313843543626,17,388.0,0.18572373863207955,17,388.0,False,,
185.0,14,381.0,8.659090909090908,6.404875263104326,14,405.0,0.29095325137539824,14,405.0,False,,
190.0,10,195.0,4.431818181818182,5.808495221284499,10,365.0,0.3104821921681048,10,365.0,False,,
195.0,13,178.0,4.341463414634147,4.545836995140638,13,228.0,0.16968970453859092,13,228.0,False,,
200.0,16,89.0,2.119047619047619,4.520776626230466,16,228.0,0.19402146662898967,16,228.0,False,,
205.0,21,174.0,4.2439024390243905,4.348986973428722,21,235.0,0.11831202934313159,21,235.0,False,,
210.0,21,188.0,4.7,4.677401828323552,21,302.0,0.18293255205520734,21,302.0,False,,
215.0,11,127.0,3.6285714285714286,4.079060535052661,11,299.0,0.13004429851798247,11,299.0,False,,
220.0,9,130.0,2.888888888888889,7.518388515146641,9,264.0,0.4227328497825391,9,264.0,False,,
225.0,5,37.0,0.9024390243902439,7.080541742175088,5,232.0,0.4154161267803034,5,232.0,False,,
230.0,9,54.0,1.3170731707317074,5.6491082408084266,9,176.0,0.30763954441078933,9,176.0,False,,
235.0,17,123.0,3.1538461538461537,4.124449190983659,17,231.0,0.12625649899025915,17,231.0,False,,
240.0,25,238.0,6.102564102564102,3.1462899201013808,25,346.0,0.10970841875469714,25,346.0,False,,
245.0,23,262.0,7.081081081081081,2.349483329068488,23,412.0,0.10527637806503033,23,412.0,False,,
250.0,17,220.0,5.641025641025641,4.533762323517507,17,398.0,0.2269758318999508,17,398.0,False,,
255.0,11,211.0,4.688888888888889,6.406745928606346,11,336.0,0.29415894570011997,11,336.0,False,,
260.0,8,106.0,2.409090909090909,6.652500342722406,8,303.0,0.40690220675006067,8,303.0,False,,
265.0,16,168.0,4.2,4.895018639349957,16,287.0,0.268021176748657,16,287.0,False,,
270.0,19,207.0,4.813953488372093,4.339666868209653,19,330.0,0.1971577034710959,19,330.0,False,,
275.0,17,246.0,6.15,3.897316346098941,17,335.0,0.11842829225871125,17,335.0,False,,
280.0,7,83.0,1.930232558139535,5.704144000122738,7,276.0,0.29150813299486705,7,276.0,False,,
285.0,9,72.0,1.8461538461538463,5.571965099693994,9,155.0,0.21353064502023444,9,155.0,False,,
290.0,9,87.0,1.9333333333333333,5.700065723707424,9,172.0,0.3026952505509503,9,172.0,False,,
295.0,9,105.0,2.3863636363636362,6.7541953624715765,9,177.0,0.3767421644023332,9,177.0,False,,
300.0,6,39.0,0.9512195121951219,5.5817752036411195,6,135.0,0.27560736740253233,6,135.0,False,,
305.0,14,91.0,2.2195121951219514,5.415491310087491,14,157.0,0.23136016084227382,14,157.0,False,,
310.0,18,164.0,4.205128205128205,3.919150654121008,18,230.0,0.11339289467960448,18,230.0,False,,
315.0,26,277.0,7.486486486486487,2.4651671441946563,26,343.0,0.11713224137138589,26,343.0,False,,
320.0,24,309.0,8.131578947368421,2.3762176079895543,24,423.0,0.12374075436467799,24,423.0,False,,
325.0,19,303.0,7.214285714285714,4.060927883862214,19,443.0,0.2068330182191861,19,443.0,False,,
330.0,14,277.0,6.295454545454546,6.441076323397947,14,427.0,0.2775576027537974,14,427.0,False,,
335.0,4,69.0,1.6046511627906976,5.549036412816402,4,373.0,0.2800647486176179,4,373.0,False,,
340.0,12,32.0,0.8,5.307388944019932,12,260.0,0.26042783881644144,12,260.0,False,,
345.0,18,108.0,2.5714285714285716,4.9471370209988095,18,264.0,0.18707542092350352,18,264.0,False,,
350.0,16,128.0,3.1219512195121952,3.7277079189552405,16,302.0,0.10576565830418674,16,302.0,False,,
355.0,14,114.0,2.7804878048780486,5.4584727892878195,14,246.0,0.20604313315251946,14,246.0,False,,
360.0,6,110.0,3.0555555555555554,6.309244585841258,6,212.0,0.204842615081683,6,212.0,False,,
365.0,8,148.0,3.3636363636363638,9.27707393699348,8,184.0,0.5430089952623308,8,184.0,False,,
370.0,6,60.0,1.6666666666666667,7.269646543787969,6,156.0,0.44516997465952723,6,156.0,False,,
